CustomerID,Gender,SeniorCitizen,Partner,Dependents,Age,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,TechSupport,StreamingTV,Contract,PaperlessBilling,PaymentMethod,NumServices,MonthlyCharges,TotalCharges,Churn
CUST-04028,Female,0,Yes,Yes,36,20,Yes,No,Fiber optic,Yes,No,Yes,Month-to-month,Yes,Mailed check,4,93.07,1833.93,0
CUST-04029,Male,0,Yes,No,65,63,Yes,Yes,DSL,Yes,No internet service,Yes,Two year,Yes,Electronic check,5,24.23,1483.89,0
CUST-04030,Male,0,Yes,No,64,44,Yes,Yes,No,No internet service,Yes,Yes,Two year,No,Electronic check,3,21.12,944.09,0
CUST-04031,Female,0,No,No,24,38,Yes,Yes,No,Yes,No internet service,Yes,One year,Yes,Bank transfer,5,65.81,2536.58,0
CUST-04032,Female,0,No,No,33,60,Yes,Yes,Fiber optic,Yes,Yes,No internet service,One year,Yes,Mailed check,3,33.18,2036.39,0
CUST-04033,Male,0,No,Yes,22,71,Yes,Yes,DSL,Yes,Yes,Yes,One year,Yes,Bank transfer,6,86.43,6088.44,0
CUST-04034,Female,1,No,No,33,48,No,No,DSL,No,Yes,No internet service,Two year,Yes,Credit card,5,41.41,2009.41,0
CUST-04035,Male,0,No,No,18,18,Yes,No,DSL,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer,2,63.29,1104.94,0
CUST-04036,Male,1,Yes,No,68,16,Yes,No,Fiber optic,No,Yes,Yes,One year,No,Credit card,3,39.77,561.87,0
CUST-04037,Male,0,No,No,54,55,Yes,No phone service,No,No,No,No internet service,One year,Yes,Electronic check,3,74.85,4070.31,0
CUST-04038,Female,0,Yes,No,56,39,Yes,No phone service,DSL,Yes,No,Yes,Two year,Yes,Electronic check,5,31.61,1195.24,0
CUST-04039,Female,0,No,No,36,68,Yes,No phone service,Fiber optic,No,No,No,Two year,Yes,Credit card,4,22.31,1543.16,0
CUST-04040,Female,0,Yes,No,71,59,Yes,Yes,Fiber optic,Yes,No,No internet service,Two year,No,Credit card,2,25.11,1539.1,1
CUST-04041,Male,0,No,No,54,62,Yes,No phone service,DSL,Yes,No internet service,No,One year,Yes,Credit card,3,115.43,7083.0,0
CUST-04042,Male,1,No,No,34,13,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer,1,34.23,462.59,0
CUST-04043,Male,0,Yes,Yes,43,6,Yes,Yes,Fiber optic,No,No,Yes,Month-to-month,No,Credit card,1,90.85,486.27,1
CUST-04044,Female,0,No,Yes,39,60,No,Yes,No,No internet service,No,Yes,One year,Yes,Mailed check,6,26.79,1638.85,0
CUST-04045,Male,1,Yes,No,25,14,No,Yes,Fiber optic,Yes,Yes,Yes,One year,No,Credit card,5,30.82,400.34,0
CUST-04046,Male,0,Yes,No,50,54,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,Month-to-month,No,Electronic check,4,70.89,3775.49,0
CUST-04047,Male,0,No,Yes,19,4,Yes,No,DSL,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card,2,66.49,305.94,0
CUST-04048,Female,0,No,Yes,47,39,Yes,Yes,DSL,No,No,Yes,Month-to-month,Yes,Electronic check,3,115.16,4461.89,1
CUST-04049,Female,0,No,No,64,25,Yes,No phone service,DSL,Yes,No,No,Two year,Yes,Electronic check,1,114.48,2846.2,0
CUST-04050,Female,0,Yes,Yes,37,32,Yes,Yes,Fiber optic,No,No internet service,No internet service,Month-to-month,No,Bank transfer,3,97.96,3023.72,0
CUST-04051,Female,0,No,Yes,35,59,Yes,Yes,DSL,No internet service,Yes,No,One year,Yes,Credit card,1,80.21,4779.72,0
CUST-04052,Female,0,Yes,Yes,60,63,Yes,No,DSL,No internet service,Yes,Yes,Month-to-month,No,Electronic check,5,65.5,4167.55,1
CUST-04053,Female,0,No,Yes,74,38,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,5,55.62,2113.83,0
CUST-04054,Female,0,No,Yes,27,53,Yes,No,Fiber optic,Yes,Yes,Yes,Two year,Yes,Credit card,3,114.71,6003.25,0
CUST-04055,Male,0,Yes,Yes,41,67,Yes,No phone service,DSL,Yes,Yes,No internet service,Month-to-month,No,Credit card,5,80.29,5439.9,0
CUST-04056,Male,0,No,Yes,73,28,Yes,Yes,DSL,No,No,No,Month-to-month,No,Electronic check,2,77.91,2148.17,1
CUST-04057,Male,0,No,Yes,21,3,Yes,No,Fiber optic,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer,6,43.19,106.9,1
CUST-04058,Male,1,Yes,No,54,22,Yes,Yes,DSL,Yes,No internet service,Yes,Month-to-month,No,Bank transfer,5,24.67,658.34,0
CUST-04059,Female,0,No,Yes,21,38,Yes,Yes,Fiber optic,No internet service,Yes,Yes,One year,No,Credit card,2,114.52,4316.58,0
CUST-04060,Female,0,Yes,No,30,62,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,Month-to-month,No,Credit card,5,51.37,3222.05,1
CUST-04061,Male,0,No,Yes,42,57,Yes,No,DSL,No,Yes,No internet service,One year,No,Bank transfer,3,64.26,3690.92,0
CUST-04062,Male,0,No,No,30,6,Yes,No phone service,DSL,No internet service,Yes,Yes,Month-to-month,No,Bank transfer,2,31.46,208.27,0
CUST-04063,Female,0,No,No,35,32,No,No,DSL,Yes,No,No,Two year,Yes,Mailed check,6,103.69,3332.18,0
CUST-04064,Female,0,No,No,41,10,Yes,No phone service,DSL,No,No,Yes,Two year,Yes,Credit card,6,22.76,246.42,0
CUST-04065,Female,1,Yes,No,19,3,Yes,No,No,No,Yes,No internet service,Two year,Yes,Credit card,6,103.4,323.8,0
CUST-04066,Male,0,Yes,Yes,65,59,Yes,No,Fiber optic,Yes,No internet service,Yes,Two year,No,Credit card,4,34.03,2005.17,0
CUST-04067,Female,0,No,No,50,49,Yes,No phone service,Fiber optic,No,No internet service,No,Month-to-month,Yes,Bank transfer,6,108.66,5399.9,0
CUST-04068,Male,1,Yes,Yes,36,59,Yes,No phone service,Fiber optic,Yes,No,No internet service,Month-to-month,Yes,Electronic check,3,92.98,5420.19,1
CUST-04069,Female,0,No,No,26,31,Yes,No phone service,DSL,No internet service,Yes,No,One year,No,Mailed check,2,36.47,1181.64,0
CUST-04070,Female,0,Yes,Yes,45,69,Yes,No,DSL,No,Yes,No,Month-to-month,Yes,Bank transfer,1,76.58,5325.14,1
CUST-04071,Male,0,No,No,52,62,Yes,No phone service,No,No internet service,No,Yes,Month-to-month,Yes,Bank transfer,6,51.27,3213.66,0
CUST-04072,Female,0,Yes,Yes,74,52,Yes,Yes,No,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,1,37.82,2022.49,0
CUST-04073,Male,0,Yes,Yes,56,41,Yes,Yes,Fiber optic,No internet service,No,No internet service,Month-to-month,No,Credit card,4,105.92,4338.09,0
CUST-04074,Female,0,Yes,No,27,31,Yes,Yes,Fiber optic,No,Yes,No internet service,One year,No,Electronic check,1,60.35,1777.4,1
CUST-04075,Female,0,Yes,Yes,18,22,Yes,Yes,Fiber optic,No,No internet service,No,Month-to-month,No,Mailed check,3,59.85,1313.09,1
CUST-04076,Male,0,No,Yes,59,4,No,No phone service,DSL,No,No,No internet service,Month-to-month,No,Electronic check,6,36.99,98.4,0
CUST-04077,Female,0,Yes,No,38,13,Yes,No phone service,DSL,No,Yes,No,One year,No,Credit card,2,58.31,721.44,0
CUST-04078,Female,0,Yes,Yes,26,45,Yes,Yes,DSL,Yes,Yes,No internet service,Month-to-month,No,Electronic check,6,107.16,4760.08,0
CUST-04079,Female,0,Yes,No,64,42,Yes,No phone service,Fiber optic,No internet service,No,Yes,Two year,No,Credit card,3,56.31,2341.15,0
CUST-04080,Female,1,Yes,No,32,49,Yes,Yes,DSL,Yes,Yes,No,Month-to-month,No,Bank transfer,5,115.16,5613.01,0
CUST-04081,Female,0,Yes,Yes,52,20,Yes,No,Fiber optic,No,Yes,Yes,One year,Yes,Credit card,5,114.63,2173.72,0
CUST-04082,Female,0,Yes,No,74,54,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,1,34.49,1897.47,1
CUST-04083,Female,0,Yes,No,22,36,Yes,No,Fiber optic,No,No,Yes,Month-to-month,Yes,Mailed check,4,37.73,1469.3,1
CUST-04084,Female,0,No,Yes,58,1,Yes,No phone service,DSL,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card,4,106.27,136.58,0
CUST-04085,Female,0,No,Yes,39,15,Yes,No phone service,Fiber optic,No internet service,Yes,No,Month-to-month,Yes,Credit card,6,59.28,879.05,0
CUST-04086,Male,0,No,Yes,58,17,Yes,No phone service,Fiber optic,No,No,No internet service,Two year,Yes,Bank transfer,5,20.44,344.74,1
CUST-04087,Female,0,Yes,No,40,24,Yes,No,DSL,Yes,No,No,One year,No,Bank transfer,4,47.39,1116.31,0
CUST-04088,Female,1,Yes,No,24,58,Yes,No,DSL,No,Yes,Yes,Month-to-month,Yes,Credit card,4,79.76,4630.58,0
CUST-04089,Female,0,No,Yes,73,23,Yes,Yes,Fiber optic,No internet service,No,Yes,Month-to-month,No,Electronic check,1,99.93,2296.54,1
CUST-04090,Male,0,No,Yes,40,46,Yes,No,DSL,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer,6,33.34,1491.59,0
CUST-04091,Male,0,No,Yes,61,8,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,3,31.05,332.54,1
CUST-04092,Male,0,Yes,Yes,42,59,Yes,Yes,Fiber optic,Yes,No internet service,No,Month-to-month,No,Bank transfer,3,112.21,6546.03,1
CUST-04093,Male,1,No,Yes,44,59,Yes,No,DSL,Yes,No internet service,No,Two year,Yes,Bank transfer,2,95.11,5647.41,0
CUST-04094,Male,0,No,Yes,58,13,Yes,No,Fiber optic,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer,3,78.98,1021.68,1
CUST-04095,Male,0,Yes,Yes,23,39,No,Yes,Fiber optic,No internet service,No internet service,No,One year,No,Bank transfer,3,96.92,3874.92,0
CUST-04096,Female,0,No,Yes,72,28,Yes,No,DSL,No,No internet service,Yes,One year,No,Credit card,1,62.89,1777.96,1
CUST-04097,Male,1,No,Yes,51,61,Yes,Yes,DSL,No internet service,No internet service,No internet service,Two year,No,Bank transfer,6,95.85,5828.85,0
CUST-04098,Female,0,Yes,Yes,26,16,Yes,No phone service,Fiber optic,No,No internet service,No,Month-to-month,No,Electronic check,1,57.18,902.49,1
CUST-04099,Female,0,Yes,No,66,2,Yes,No phone service,DSL,No internet service,Yes,Yes,One year,Yes,Bank transfer,6,44.41,90.82,0
CUST-04100,Female,0,No,No,50,17,Yes,No,DSL,No,Yes,No,Two year,No,Bank transfer,3,92.9,1522.16,0
CUST-04101,Male,0,No,No,68,30,Yes,No phone service,DSL,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,2,61.97,1820.76,0
CUST-04102,Female,0,No,Yes,23,13,Yes,No,DSL,Yes,No,Yes,Month-to-month,Yes,Bank transfer,3,118.14,1446.57,1
CUST-04103,Female,0,No,Yes,54,13,Yes,Yes,Fiber optic,No internet service,No,No,Two year,No,Mailed check,6,54.95,668.2,0
CUST-04104,Male,0,Yes,No,48,43,Yes,Yes,No,Yes,No internet service,No internet service,One year,No,Mailed check,3,112.17,4828.01,0
CUST-04105,Male,1,Yes,No,51,21,Yes,Yes,Fiber optic,No,No internet service,Yes,Month-to-month,No,Credit card,5,113.3,2394.31,0
CUST-04106,Female,0,Yes,No,58,55,Yes,No phone service,Fiber optic,No,No,Yes,One year,No,Mailed check,6,44.19,2331.48,0
CUST-04107,Male,0,Yes,Yes,46,40,Yes,Yes,No,Yes,No internet service,No,Month-to-month,Yes,Mailed check,2,99.82,3985.94,0
CUST-04108,Male,0,Yes,Yes,31,15,Yes,Yes,DSL,Yes,No,Yes,Month-to-month,Yes,Electronic check,6,63.31,977.82,1
CUST-04109,Female,1,Yes,No,53,52,Yes,No,DSL,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,3,111.75,5802.85,0
CUST-04110,Female,0,No,Yes,53,53,Yes,No,Fiber optic,No internet service,No internet service,No,Month-to-month,No,Mailed check,1,65.01,3413.84,1
CUST-04111,Female,0,No,No,70,52,Yes,No,Fiber optic,No,No internet service,No,One year,No,Credit card,6,94.43,4889.75,0
CUST-04112,Female,1,No,No,32,30,Yes,No,Fiber optic,No internet service,No,Yes,One year,Yes,Electronic check,3,66.7,1973.96,0
CUST-04113,Female,1,Yes,No,25,33,Yes,Yes,DSL,No internet service,No internet service,No,Two year,Yes,Electronic check,4,42.78,1379.9,1
CUST-04114,Female,0,No,Yes,43,57,Yes,No,DSL,No,No,No,Month-to-month,No,Credit card,5,39.94,2285.27,0
CUST-04115,Female,1,Yes,No,53,52,Yes,No phone service,Fiber optic,No,No internet service,Yes,Two year,Yes,Bank transfer,5,62.54,3367.46,0
CUST-04116,Female,0,Yes,Yes,65,9,Yes,No phone service,No,No,Yes,No,Month-to-month,No,Electronic check,5,95.55,822.77,0
CUST-04117,Male,0,Yes,No,38,54,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,2,80.51,4331.63,0
CUST-04118,Male,0,Yes,No,45,1,Yes,No,DSL,No,No,Yes,Two year,No,Mailed check,6,88.86,86.28,0
CUST-04119,Male,0,Yes,Yes,21,44,No,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,No,Mailed check,5,48.23,2087.75,1
CUST-04120,Male,0,No,Yes,33,9,Yes,No,DSL,No,Yes,No internet service,Month-to-month,Yes,Credit card,3,68.14,668.17,0
CUST-04121,Male,0,Yes,No,39,32,Yes,No phone service,DSL,No internet service,No internet service,No,Month-to-month,No,Mailed check,2,24.44,663.54,0
CUST-04122,Female,0,No,Yes,29,15,Yes,No,DSL,Yes,No internet service,No,Month-to-month,Yes,Bank transfer,4,101.75,1499.7,0
CUST-04123,Male,0,Yes,No,33,12,Yes,No phone service,Fiber optic,Yes,No internet service,No,One year,Yes,Credit card,1,118.99,1468.8,0
CUST-04124,Male,1,No,No,68,57,Yes,Yes,No,No internet service,No,Yes,Two year,Yes,Electronic check,5,60.69,3444.63,0
CUST-04125,Female,0,No,Yes,57,8,Yes,Yes,Fiber optic,No internet service,No internet service,No,One year,Yes,Credit card,3,21.1,127.76,1
CUST-04126,Male,1,No,No,55,27,No,Yes,DSL,No,No internet service,No,Two year,Yes,Mailed check,2,36.98,1020.5,0
CUST-04127,Female,0,No,No,59,62,Yes,Yes,DSL,Yes,No,Yes,One year,No,Credit card,6,85.25,5330.82,0
CUST-04128,Male,0,No,No,54,12,Yes,Yes,DSL,No,No internet service,Yes,Two year,Yes,Credit card,6,81.21,985.05,0
CUST-04129,Male,0,Yes,No,46,65,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card,3,98.79,6381.29,0
CUST-04130,Female,1,No,No,35,42,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,Two year,Yes,Credit card,6,45.39,1929.19,0
CUST-04131,Male,0,Yes,No,27,62,Yes,No,DSL,Yes,No,Yes,Month-to-month,Yes,Bank transfer,5,96.36,5954.22,0
CUST-04132,Male,1,No,No,59,11,Yes,No phone service,Fiber optic,Yes,No,No internet service,Two year,No,Credit card,1,88.8,1014.06,0
CUST-04133,Male,0,Yes,Yes,56,43,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,2,52.28,2322.2,1
CUST-04134,Female,0,Yes,Yes,35,17,Yes,Yes,No,No,No internet service,Yes,One year,No,Electronic check,3,74.55,1137.07,0
CUST-04135,Female,0,Yes,No,18,32,Yes,No,No,Yes,Yes,No internet service,One year,Yes,Bank transfer,2,34.73,1116.91,0
CUST-04136,Female,0,No,No,56,40,Yes,Yes,DSL,No,No internet service,No,Two year,No,Credit card,5,65.26,2523.61,0
CUST-04137,Female,0,Yes,Yes,38,23,No,No phone service,Fiber optic,Yes,No,No internet service,One year,Yes,Electronic check,6,108.12,2608.85,0
CUST-04138,Female,0,No,No,18,56,Yes,No,Fiber optic,No,No,No,Month-to-month,Yes,Bank transfer,5,62.12,3455.31,0
CUST-04139,Male,0,Yes,Yes,32,6,No,No phone service,DSL,No,Yes,Yes,One year,No,Mailed check,4,103.96,661.08,0
CUST-04140,Male,0,No,Yes,21,50,Yes,No,Fiber optic,Yes,No,No,Month-to-month,No,Mailed check,4,79.03,3949.73,1
CUST-04141,Female,0,Yes,Yes,37,37,No,No phone service,Fiber optic,No internet service,No,Yes,Month-to-month,No,Electronic check,5,39.19,1409.88,0
CUST-04142,Female,0,No,No,27,64,Yes,Yes,DSL,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,2,78.11,4952.94,0
CUST-04143,Male,1,Yes,No,40,54,No,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,3,70.6,3891.68,0
CUST-04144,Female,0,Yes,Yes,58,49,Yes,Yes,Fiber optic,Yes,Yes,No,Month-to-month,Yes,Bank transfer,3,59.86,2980.94,0
CUST-04145,Male,0,Yes,Yes,51,11,Yes,No phone service,DSL,No internet service,No internet service,Yes,Two year,Yes,Electronic check,2,31.96,448.74,0
CUST-04146,Female,0,No,No,63,49,Yes,No phone service,Fiber optic,No,No internet service,No internet service,Two year,No,Electronic check,1,61.67,3024.6,0
CUST-04147,Female,0,Yes,No,65,21,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card,2,27.28,587.28,1
CUST-04148,Male,0,Yes,Yes,50,66,Yes,Yes,DSL,No internet service,No,No,Month-to-month,No,Mailed check,5,29.88,1958.72,0
CUST-04149,Male,0,Yes,Yes,51,63,No,No phone service,No,No internet service,Yes,No,Month-to-month,No,Credit card,5,61.59,3865.82,0
CUST-04150,Female,0,Yes,Yes,56,28,Yes,No phone service,DSL,No,No internet service,Yes,Month-to-month,Yes,Mailed check,4,50.54,1363.03,0
CUST-04151,Female,0,No,No,27,17,Yes,Yes,DSL,No internet service,Yes,No,Month-to-month,Yes,Credit card,3,112.55,1917.55,0
CUST-04152,Male,0,No,No,71,6,No,No phone service,DSL,Yes,No,Yes,Month-to-month,No,Mailed check,4,57.57,305.96,0
CUST-04153,Male,0,No,Yes,37,19,Yes,No,Fiber optic,Yes,Yes,No,One year,Yes,Credit card,3,95.79,1842.11,0
CUST-04154,Female,0,Yes,No,18,56,No,No phone service,Fiber optic,No,Yes,No internet service,One year,No,Mailed check,2,73.02,4097.62,0
CUST-04155,Male,0,No,No,30,28,No,Yes,Fiber optic,Yes,No,No internet service,Month-to-month,No,Mailed check,1,90.41,2545.86,1
CUST-04156,Female,1,Yes,Yes,18,66,Yes,No,DSL,No,No,No,Month-to-month,Yes,Mailed check,6,46.01,3120.42,0
CUST-04157,Female,0,Yes,No,22,38,Yes,Yes,No,No internet service,No,Yes,One year,No,Mailed check,3,114.19,4337.33,0
CUST-04158,Female,1,Yes,No,33,37,No,Yes,DSL,No internet service,No,No internet service,Two year,No,Credit card,1,73.01,2739.21,0
CUST-04159,Female,0,No,Yes,32,68,Yes,Yes,DSL,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer,1,103.13,7115.42,0
CUST-04160,Female,0,Yes,Yes,66,49,Yes,No,DSL,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,1,56.5,2833.83,0
CUST-04161,Female,0,No,No,45,43,Yes,No,DSL,No internet service,Yes,No,Month-to-month,Yes,Mailed check,2,30.02,1348.52,0
CUST-04162,Female,1,Yes,No,48,36,Yes,Yes,Fiber optic,No internet service,Yes,No,Month-to-month,No,Mailed check,1,87.37,3129.99,1
CUST-04163,Male,0,No,Yes,40,58,Yes,No phone service,DSL,Yes,Yes,No,Month-to-month,No,Mailed check,1,20.78,1216.72,0
CUST-04164,Male,0,No,No,65,13,Yes,No,DSL,No,Yes,No internet service,Month-to-month,No,Mailed check,5,67.53,811.98,1
CUST-04165,Female,0,No,Yes,62,52,Yes,Yes,No,No,No internet service,No,Month-to-month,No,Electronic check,5,39.28,2067.51,1
CUST-04166,Male,0,Yes,Yes,60,58,Yes,No phone service,DSL,No,No internet service,No,Month-to-month,No,Electronic check,3,82.74,4812.64,0
CUST-04167,Female,0,No,Yes,34,32,Yes,Yes,No,Yes,Yes,No,One year,No,Mailed check,5,117.94,3775.25,0
CUST-04168,Female,1,No,No,66,60,Yes,No,Fiber optic,No,Yes,Yes,Month-to-month,No,Mailed check,3,66.44,4037.76,1
CUST-04169,Male,0,Yes,Yes,51,58,Yes,No,DSL,No,Yes,No,One year,Yes,Mailed check,1,101.75,5841.11,0
CUST-04170,Male,0,No,No,30,56,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer,5,70.78,4045.42,0
CUST-04171,Female,0,No,Yes,31,28,Yes,No,Fiber optic,No internet service,Yes,Yes,Month-to-month,No,Credit card,4,69.58,1993.33,0
CUST-04172,Male,1,No,Yes,28,1,Yes,Yes,DSL,No internet service,No,No internet service,Two year,Yes,Mailed check,6,113.04,109.51,0
CUST-04173,Female,0,Yes,No,45,42,Yes,Yes,No,No internet service,No internet service,No,One year,Yes,Bank transfer,6,109.0,4570.56,1
CUST-04174,Male,1,No,Yes,59,48,Yes,No phone service,Fiber optic,No internet service,No,No internet service,Month-to-month,No,Bank transfer,2,98.58,4755.87,0
CUST-04175,Female,0,No,Yes,49,40,Yes,No phone service,No,Yes,No,No,One year,No,Mailed check,5,49.63,2061.24,0
CUST-04176,Female,0,No,No,52,63,Yes,No phone service,No,No,No,Yes,One year,Yes,Credit card,2,74.5,4698.58,0
CUST-04177,Female,0,Yes,No,48,4,Yes,No phone service,DSL,No,No internet service,No internet service,Month-to-month,No,Electronic check,6,42.39,176.76,1
CUST-04178,Male,1,No,Yes,34,38,Yes,Yes,DSL,Yes,No,Yes,Month-to-month,No,Mailed check,5,64.39,2447.73,0
CUST-04179,Female,0,No,Yes,64,27,Yes,Yes,DSL,No,Yes,No,Two year,No,Mailed check,6,68.42,1936.44,0
CUST-04180,Female,0,Yes,No,26,9,Yes,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,5,103.16,910.0,1
CUST-04181,Male,0,No,Yes,27,16,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card,4,109.6,1752.12,0
CUST-04182,Male,0,No,Yes,25,56,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,1,61.46,3514.93,0
CUST-04183,Female,0,No,Yes,38,31,No,No,DSL,No internet service,Yes,No,One year,Yes,Mailed check,3,21.77,682.22,0
CUST-04184,Male,0,Yes,No,30,14,Yes,Yes,DSL,Yes,No internet service,Yes,Two year,Yes,Mailed check,5,106.18,1543.37,0
CUST-04185,Female,0,No,No,67,25,Yes,No,No,No internet service,Yes,Yes,Two year,Yes,Bank transfer,5,37.43,890.19,0
CUST-04186,Female,0,Yes,No,22,34,Yes,No phone service,No,No,No internet service,No internet service,One year,No,Electronic check,2,82.19,2784.2,0
CUST-04187,Female,0,No,No,23,67,Yes,No phone service,DSL,Yes,Yes,No,Two year,No,Bank transfer,1,22.5,1581.72,0
CUST-04188,Male,0,No,Yes,47,24,Yes,No,DSL,No,No,No,One year,No,Bank transfer,5,59.95,1404.98,0
CUST-04189,Male,0,Yes,No,48,26,Yes,No phone service,DSL,No,No,Yes,One year,No,Bank transfer,5,118.6,3076.04,0
CUST-04190,Male,0,No,No,34,20,No,No,DSL,Yes,No,No internet service,Two year,No,Bank transfer,3,30.07,614.23,0
CUST-04191,Female,0,No,No,28,64,Yes,Yes,No,No,No internet service,No,Month-to-month,No,Electronic check,6,62.37,3942.22,0
CUST-04192,Female,0,Yes,No,37,10,Yes,No phone service,Fiber optic,Yes,No,No,One year,No,Electronic check,1,50.71,486.41,1
CUST-04193,Female,0,Yes,Yes,65,67,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,One year,No,Electronic check,1,110.51,7409.8,0
CUST-04194,Male,0,Yes,No,26,24,Yes,No,Fiber optic,No,Yes,No,Two year,Yes,Mailed check,6,106.93,2568.65,0
CUST-04195,Male,1,No,No,19,5,Yes,No,Fiber optic,No,Yes,Yes,Two year,No,Credit card,5,43.77,282.87,0
CUST-04196,Female,0,Yes,Yes,54,67,Yes,No,DSL,No,No internet service,No internet service,Two year,Yes,Bank transfer,1,28.12,1961.11,0
CUST-04197,Male,0,No,Yes,18,58,Yes,No,Fiber optic,No,No,No,Two year,Yes,Mailed check,1,82.71,4754.38,0
CUST-04198,Male,0,Yes,No,21,27,Yes,No,Fiber optic,Yes,No internet service,No,Month-to-month,No,Electronic check,3,53.64,1453.84,1
CUST-04199,Male,1,Yes,No,53,15,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,4,87.21,1341.86,1
CUST-04200,Male,0,Yes,No,71,35,Yes,No,DSL,No,No internet service,Yes,Month-to-month,No,Mailed check,6,23.21,888.17,1
CUST-04201,Female,0,No,Yes,42,53,Yes,Yes,DSL,Yes,Yes,No,Month-to-month,No,Bank transfer,6,33.34,1802.94,0
CUST-04202,Female,0,No,No,20,44,Yes,No,DSL,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,3,88.64,3914.71,0
CUST-04203,Female,0,No,Yes,26,26,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Month-to-month,No,Bank transfer,4,41.24,1105.57,0
CUST-04204,Male,0,Yes,Yes,39,47,Yes,Yes,Fiber optic,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer,3,105.76,5004.41,1
CUST-04205,Male,0,No,Yes,40,34,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,Two year,Yes,Credit card,6,25.86,832.85,0
CUST-04206,Male,0,No,Yes,29,50,Yes,No,No,No internet service,Yes,No,Month-to-month,Yes,Electronic check,6,41.55,2087.14,1
CUST-04207,Female,0,Yes,No,27,12,Yes,No phone service,Fiber optic,No,No internet service,Yes,Two year,Yes,Mailed check,5,119.86,1511.28,0
CUST-04208,Male,1,No,Yes,51,4,Yes,No phone service,Fiber optic,No internet service,No,No,Two year,No,Credit card,3,63.31,242.87,0
CUST-04209,Female,0,Yes,No,60,48,Yes,No,DSL,No internet service,No internet service,No,Month-to-month,No,Bank transfer,1,90.3,4340.87,0
CUST-04210,Female,0,Yes,Yes,27,55,No,No phone service,No,Yes,No internet service,Yes,Month-to-month,No,Mailed check,1,38.27,2092.72,0
CUST-04211,Female,0,No,No,47,1,Yes,No phone service,Fiber optic,No,No internet service,No,One year,No,Credit card,2,80.99,0.0,0
CUST-04212,Male,0,Yes,No,39,66,Yes,No phone service,DSL,Yes,No internet service,No internet service,One year,Yes,Credit card,5,92.61,6113.29,0
CUST-04213,Female,0,No,No,23,30,Yes,Yes,Fiber optic,No,Yes,No internet service,Month-to-month,Yes,Credit card,1,51.45,1558.59,0
CUST-04214,Female,0,Yes,Yes,67,3,No,No phone service,Fiber optic,No,No,No,Month-to-month,Yes,Bank transfer,5,102.89,283.05,1
CUST-04215,Male,0,No,Yes,19,21,No,No,No,No,Yes,No internet service,Month-to-month,No,Bank transfer,3,80.34,1629.41,0
CUST-04216,Female,0,No,No,47,49,Yes,No,No,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,1,58.91,2842.56,1
CUST-04217,Male,0,No,Yes,19,62,Yes,No phone service,Fiber optic,No,Yes,Yes,Month-to-month,Yes,Credit card,5,75.76,4735.33,0
CUST-04218,Female,0,Yes,No,49,38,Yes,No,Fiber optic,No,No,Yes,Month-to-month,No,Mailed check,3,77.68,3050.47,0
CUST-04219,Male,0,No,Yes,59,15,Yes,Yes,DSL,No,Yes,No,One year,No,Bank transfer,6,36.55,617.37,0
